@context
jams.components.core.TemporalContext	TimeLoop	10227
@ancestors
@filters
@attributes
ID	rain	snow	snowTotSWE	reachStation	catchmentSimRunoff	netRain	netSnow	precip	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
1985-03-09 07:30	0.000000	0.000000	298.027525	20074337.529643	20074337.529643	0.000000	0.000000	0.000000	
1985-03-10 07:30	0.000212	1.614642	299.087089	17947001.259532	17947001.259532	0.000000	0.000000	1.614855	
1985-03-11 07:30	0.000449	1.228070	299.511773	16554919.425963	16554919.425963	0.000000	0.000000	1.228519	
1985-03-12 07:30	0.000000	0.000000	299.511773	15557422.750984	15557422.750984	0.000000	0.000000	0.000000	
1985-03-13 07:30	0.000000	0.000000	299.511773	14521244.614599	14521244.614599	0.000000	0.000000	0.000000	
1985-03-14 07:30	0.000000	0.753952	299.757151	13758088.303844	13758088.303844	0.000000	0.000000	0.753952	
1985-03-15 07:30	0.000000	0.000000	299.757151	13009455.388634	13009455.388634	0.000000	0.000000	0.000000	
1985-03-16 07:30	0.000000	21.162776	319.584136	12475310.365438	12475310.365438	0.000000	0.000000	21.162776	
1985-03-17 07:30	0.000000	10.563477	329.925994	12094940.254964	12094940.254964	0.000000	0.000000	10.563477	
1985-03-18 07:30	0.000000	0.379291	330.207544	11786064.494686	11786064.494686	0.000000	0.000000	0.379291	
1985-03-19 07:30	0.000000	0.000000	330.207544	11463754.172390	11463754.172390	0.000000	0.000000	0.000000	
1985-03-20 07:30	0.000000	0.000000	330.207544	11148995.424982	11148995.424982	0.000000	0.000000	0.000000	
1985-03-21 07:30	0.018812	3.850268	332.823579	10914660.315127	10914660.315127	0.000000	0.000000	3.869079	
1985-03-22 07:30	0.000000	16.051098	348.515979	10688834.927487	10688834.927487	0.000000	0.000000	16.051098	
1985-03-23 07:30	0.000078	0.014170	348.435155	10764072.237856	10764072.237856	0.000000	0.000000	0.014248	
1985-03-24 07:30	0.003442	0.436816	348.643080	10575256.376567	10575256.376567	0.000000	0.000000	0.440258	
1985-03-25 07:30	0.422429	2.332847	349.677130	11103257.311344	11103257.311344	0.000000	0.000000	2.755276	
1985-03-26 07:30	1.995428	4.092671	351.168783	14566371.922177	14566371.922177	0.000000	0.000000	6.088098	
1985-03-27 07:30	1.358905	10.328123	360.302326	17644567.051410	17644567.051410	0.000000	0.000000	11.687027	
1985-03-28 07:30	0.000000	0.009477	360.309281	17215292.656630	17215292.656630	0.000000	0.000000	0.009477	
1985-03-29 07:30	0.000000	0.000000	360.309281	15962031.522068	15962031.522068	0.000000	0.000000	0.000000	
1985-03-30 07:30	0.000000	0.000000	356.946249	19881747.983133	19881747.983133	0.000000	0.000000	0.000000	
1985-03-31 07:30	0.000000	0.000000	351.399366	31367754.653574	31367754.653574	0.000000	0.000000	0.000000	
1985-04-01 07:30	2.491636	0.487520	342.973074	84821673.781423	84821673.781423	0.000000	0.000000	2.979156	
1985-04-02 07:30	0.000000	0.000000	333.064461	131247223.689799	131247223.689799	0.000000	0.000000	0.000000	
1985-04-03 07:30	0.000000	0.000000	319.643763	210809121.523138	210809121.523138	0.000000	0.000000	0.000000	
1985-04-04 07:30	0.000000	0.000000	304.154732	292658294.036187	292658294.036187	0.000000	0.000000	0.000000	
1985-04-05 07:30	5.909153	0.451105	292.234430	467955117.589978	467955117.589978	0.000000	0.000000	6.360258	
1985-04-06 07:30	2.555556	1.712672	289.184585	258768502.463894	258768502.463894	0.000000	0.000000	4.268228	
1985-04-07 07:30	10.625890	4.140167	286.170884	987553824.854297	987553824.854297	0.000000	0.000000	14.766057	
1985-04-08 07:30	15.503857	7.884411	288.190976	616916443.765916	616916443.765916	0.000000	0.000000	23.388269	
1985-04-09 07:30	4.172848	0.799111	280.671596	659318319.144522	659318319.144522	0.000000	0.000000	4.971958	
1985-04-10 07:30	0.100794	0.348731	279.244580	319708875.705129	319708875.705129	0.000000	0.000000	0.449525	
1985-04-11 07:30	5.174998	10.575538	288.163229	231137141.365484	231137141.365484	0.000000	0.000000	15.750537	
1985-04-12 07:30	0.000000	14.679845	301.328572	139647348.418971	139647348.418971	0.000000	0.000000	14.679845	
1985-04-13 07:30	1.603860	7.911692	308.479899	134459735.987348	134459735.987348	0.000000	0.000000	9.515552	
1985-04-14 07:30	0.817422	9.461390	317.095538	121122271.506401	121122271.506401	0.000000	0.000000	10.278812	
1985-04-15 07:30	0.000065	0.014182	316.980565	97022994.334245	97022994.334245	0.000000	0.000000	0.014248	
1985-04-16 07:30	0.000000	0.000000	315.451774	88232409.823649	88232409.823649	0.000000	0.000000	0.000000	
1985-04-17 07:30	0.000000	0.000000	309.220358	120939881.109839	120939881.109839	0.000000	0.000000	0.000000	
1985-04-18 07:30	0.000000	0.000000	304.450182	126417769.441732	126417769.441732	0.000000	0.000000	0.000000	
1985-04-19 07:30	0.000000	0.000000	297.428535	168312878.486110	168312878.486110	0.000000	0.000000	0.000000	
1985-04-20 07:30	0.000000	0.000000	285.394465	282218171.567119	282218171.567119	0.000000	0.000000	0.000000	
1985-04-21 07:30	0.000000	0.000000	276.082637	343828257.761190	343828257.761190	0.000000	0.000000	0.000000	
1985-04-22 07:30	0.000000	0.000000	264.064479	764893035.565628	764893035.565628	0.000000	0.000000	0.000000	
1985-04-23 07:30	4.908824	0.226253	253.874684	479507682.007812	479507682.007812	0.000000	0.000000	5.135077	
1985-04-24 07:30	0.000000	0.000000	246.935582	309805889.151074	309805889.151074	0.000000	0.000000	0.000000	
1985-04-25 07:30	0.000000	0.000000	239.718727	283487395.698833	283487395.698833	0.000000	0.000000	0.000000	
1985-04-26 07:30	0.000000	0.000000	233.762067	274104631.727954	274104631.727954	0.000000	0.000000	0.000000	
1985-04-27 07:30	2.389452	0.666860	230.836615	239733914.375107	239733914.375107	0.000000	0.000000	3.056312	
1985-04-28 07:30	0.000000	0.000000	230.730526	152661627.116129	152661627.116129	0.000000	0.000000	0.000000	
1985-04-29 07:30	0.000000	0.000000	230.730514	109305853.513666	109305853.513666	0.000000	0.000000	0.000000	
1985-04-30 07:30	0.018885	0.005842	228.154087	102039714.072988	102039714.072988	0.000000	0.000000	0.024727	
1985-05-01 07:30	0.000000	0.000000	223.418694	111406922.148898	111406922.148898	0.000000	0.000000	0.000000	
1985-05-02 07:30	3.009886	0.672948	218.363920	193868597.562234	193868597.562234	0.000000	0.000000	3.682835	
1985-05-03 07:30	0.348079	0.487259	217.243940	143622582.521114	143622582.521114	0.000000	0.000000	0.835338	
1985-05-04 07:30	0.023830	0.230423	217.247564	115601115.425323	115601115.425323	0.000000	0.000000	0.254254	
1985-05-05 07:30	0.449689	0.085217	212.765487	123967912.379411	123967912.379411	0.000000	0.000000	0.534906	
1985-05-06 07:30	0.171096	0.052905	207.914946	170952058.265182	170952058.265182	0.000000	0.000000	0.224001	
1985-05-07 07:30	15.337153	18.687937	224.410359	837814902.320246	837814902.320246	0.000000	0.000000	34.025091	
1985-05-08 07:30	3.731638	16.296552	239.584367	346487415.928439	346487415.928439	0.000000	0.000000	20.028190	
1985-05-09 07:30	0.235470	1.046844	238.975308	171035791.965645	171035791.965645	0.000000	0.000000	1.282314	
1985-05-10 07:30	1.066095	3.965277	241.950018	113672306.036147	113672306.036147	0.000000	0.000000	5.031371	
1985-05-11 07:30	2.610231	4.324386	245.073070	118393124.302811	118393124.302811	0.000000	0.000000	6.934617	
1985-05-12 07:30	0.061236	0.064509	240.874500	114507243.912208	114507243.912208	0.000000	0.000000	0.125744	
1985-05-13 07:30	8.580857	4.775860	242.560284	349027058.166614	349027058.166614	0.000000	0.000000	13.356717	
1985-05-14 07:30	0.034510	0.010702	238.319751	195958859.991559	195958859.991559	0.000000	0.000000	0.045212	
1985-05-15 07:30	0.000000	0.000000	230.862597	255631475.865264	255631475.865264	0.000000	0.000000	0.000000	
1985-05-16 07:30	0.961151	0.075845	224.076316	284380228.966641	284380228.966641	0.000000	0.000000	1.036996	
1985-05-17 07:30	0.000000	0.000000	217.859446	334066019.141035	334066019.141035	0.000000	0.000000	0.000000	
1985-05-18 07:30	0.070793	0.000099	210.541350	302154703.521052	302154703.521052	0.000000	0.000000	0.070893	
1985-05-19 07:30	2.706791	0.005359	202.086493	791129467.886652	791129467.886652	0.000000	0.000000	2.712149	
1985-05-20 07:30	4.001748	0.108500	196.499764	347499351.858679	347499351.858679	0.000000	0.000000	4.110248	
1985-05-21 07:30	1.319721	0.014520	190.221799	305061545.221850	305061545.221850	0.000000	0.000000	1.334241	
1985-05-22 07:30	0.000000	0.000000	185.211298	202998617.260952	202998617.260952	0.000000	0.000000	0.000000	
1985-05-23 07:30	0.000000	0.000000	178.914439	291527222.990497	291527222.990497	0.000000	0.000000	0.000000	
1985-05-24 07:30	0.000000	0.000000	170.823930	373734602.442544	373734602.442544	0.000000	0.000000	0.000000	
1985-05-25 07:30	0.000000	0.000000	161.084086	484717859.200045	484717859.200045	0.000000	0.000000	0.000000	
1985-05-26 07:30	0.000000	0.000000	150.673813	507518564.192017	507518564.192017	0.000000	0.000000	0.000000	
1985-05-27 07:30	5.882415	0.000000	141.048906	585129748.038680	585129748.038680	0.000000	0.000000	5.882415	
1985-05-28 07:30	2.618699	0.000000	134.157599	598557483.151603	598557483.151603	0.000000	0.000000	2.618699	
1985-05-29 07:30	0.048208	0.000142	129.302035	356165975.822732	356165975.822732	0.000000	0.000000	0.048350	
1985-05-30 07:30	0.000000	0.000000	122.854600	368518735.977227	368518735.977227	0.000000	0.000000	0.000000	
1985-05-31 07:30	0.000000	0.000000	115.015380	295035110.177493	295035110.177493	0.000000	0.000000	0.000000	
1985-06-01 07:30	0.000000	0.000000	107.597627	384158396.884910	384158396.884910	0.000000	0.000000	0.000000	
1985-06-02 07:30	0.002692	0.000000	100.345173	321595339.513871	321595339.513871	0.000000	0.000000	0.002692	
1985-06-03 07:30	5.622449	0.000000	93.229965	491913667.456824	491913667.456824	0.000000	0.000000	5.622449	
1985-06-04 07:30	6.444425	0.000000	85.670850	507586224.183747	507586224.183747	0.000000	0.000000	6.444425	
1985-06-05 07:30	0.006936	0.000000	78.580160	524762256.773927	524762256.773927	0.000000	0.000000	0.006936	
1985-06-06 07:30	8.833175	0.000000	70.395743	569369965.243030	569369965.243030	0.000000	0.000000	8.833175	
1985-06-07 07:30	11.792598	0.000000	65.446272	641505047.136799	641505047.136799	0.000000	0.000000	11.792598	
1985-06-08 07:30	0.256269	0.027099	63.544169	337665208.363742	337665208.363742	0.000000	0.000000	0.283368	
1985-06-09 07:30	0.000000	0.000000	62.911797	166691433.893448	166691433.893448	0.000000	0.000000	0.000000	
1985-06-10 07:30	8.590940	0.448749	61.743599	159245092.404557	159245092.404557	0.000000	0.000000	9.039690	
1985-06-11 07:30	0.000000	0.000000	59.256148	221309680.564928	221309680.564928	0.000000	0.000000	0.000000	
1985-06-12 07:30	0.000000	0.000000	55.781524	167676876.331399	167676876.331399	0.000000	0.000000	0.000000	
1985-06-13 07:30	1.319928	0.000000	50.688311	281847703.288041	281847703.288041	0.000000	0.000000	1.319928	
1985-06-14 07:30	8.453887	0.000000	46.051770	389329224.939220	389329224.939220	0.000000	0.000000	8.453887	
1985-06-15 07:30	0.000000	0.000000	42.743078	299196938.423891	299196938.423891	0.000000	0.000000	0.000000	
1985-06-16 07:30	5.476728	0.105853	41.169308	292111484.601259	292111484.601259	0.000000	0.000000	5.582581	
1985-06-17 07:30	0.000000	0.000000	39.003975	183602430.114396	183602430.114396	0.000000	0.000000	0.000000	
1985-06-18 07:30	0.000000	0.000000	36.383769	122362138.864520	122362138.864520	0.000000	0.000000	0.000000	
1985-06-19 07:30	38.561180	0.313685	35.247341	963344261.442275	963344261.442275	0.000000	0.000000	38.874864	
1985-06-20 07:30	0.637021	0.038087	33.408959	610944980.392708	610944980.392708	0.000000	0.000000	0.675108	
1985-06-21 07:30	28.406750	0.000000	29.611882	980977186.290262	980977186.290262	0.000000	0.000000	28.406750	
1985-06-22 07:30	8.170660	0.105113	28.259661	730957205.386228	730957205.386228	0.000000	0.000000	8.275773	
1985-06-23 07:30	5.311404	0.123571	27.436257	439078654.543725	439078654.543725	0.000000	0.000000	5.434975	
1985-06-24 07:30	0.201778	0.001799	26.462865	225166909.624758	225166909.624758	0.000000	0.000000	0.203577	
1985-06-25 07:30	0.000000	0.000000	25.267793	142799270.638155	142799270.638155	0.000000	0.000000	0.000000	
1985-06-26 07:30	13.108569	0.000000	23.946507	313173683.363366	313173683.363366	0.000000	0.000000	13.108569	
1985-06-27 07:30	0.000000	0.000000	22.981341	205639360.301323	205639360.301323	0.000000	0.000000	0.000000	
1985-06-28 07:30	0.000000	0.000000	22.227648	121782436.231926	121782436.231926	0.000000	0.000000	0.000000	
1985-06-29 07:30	0.000000	0.000000	21.093140	124611268.562959	124611268.562959	0.000000	0.000000	0.000000	
1985-06-30 07:30	3.709895	0.000000	19.439355	117507045.912613	117507045.912613	0.000000	0.000000	3.709895	
1985-07-01 07:30	0.000000	0.000000	17.669351	153759847.260111	153759847.260111	0.000000	0.000000	0.000000	
1985-07-02 07:30	0.000000	0.000000	15.885192	111152758.672181	111152758.672181	0.000000	0.000000	0.000000	
1985-07-03 07:30	0.000000	0.000000	13.804754	144679863.803285	144679863.803285	0.000000	0.000000	0.000000	
1985-07-04 07:30	12.714724	0.000000	11.867065	198151162.661989	198151162.661989	0.000000	0.000000	12.714724	
1985-07-05 07:30	0.000000	0.000000	10.640295	181123896.511086	181123896.511086	0.000000	0.000000	0.000000	
1985-07-06 07:30	0.000000	0.000000	8.875518	129897853.374481	129897853.374481	0.000000	0.000000	0.000000	
1985-07-07 07:30	0.000000	0.000000	7.078751	132620165.875189	132620165.875189	0.000000	0.000000	0.000000	
1985-07-08 07:30	0.000000	0.000000	5.915644	92632319.913205	92632319.913205	0.000000	0.000000	0.000000	
1985-07-09 07:30	0.000000	0.000000	4.959925	69463122.110543	69463122.110543	0.000000	0.000000	0.000000	
1985-07-10 07:30	0.000000	0.000000	3.692581	112217886.823767	112217886.823767	0.000000	0.000000	0.000000	
1985-07-11 07:30	0.000000	0.000000	3.200275	76118429.316793	76118429.316793	0.000000	0.000000	0.000000	
1985-07-12 07:30	0.000000	0.000000	2.885144	45731510.952884	45731510.952884	0.000000	0.000000	0.000000	
1985-07-13 07:30	0.000000	0.000000	2.509479	29675397.663965	29675397.663965	0.000000	0.000000	0.000000	
1985-07-14 07:30	2.743209	0.000000	2.079137	23451443.211194	23451443.211194	0.000000	0.000000	2.743209	
1985-07-15 07:30	3.995169	0.000000	1.712484	27669509.644590	27669509.644590	0.000000	0.000000	3.995169	
1985-07-16 07:30	10.592525	0.000000	1.333580	131426445.748116	131426445.748116	0.000000	0.000000	10.592525	
1985-07-17 07:30	0.000000	0.000000	1.050389	93268579.697531	93268579.697531	0.000000	0.000000	0.000000	
1985-07-18 07:30	6.948836	0.000000	0.688790	59399113.069128	59399113.069128	0.000000	0.000000	6.948836	
1985-07-19 07:30	0.000000	0.000000	0.489201	37938781.481878	37938781.481878	0.000000	0.000000	0.000000	
1985-07-20 07:30	0.000000	0.000000	0.000000	27182180.404009	27182180.404009	0.000000	0.000000	0.000000	
1985-07-21 07:30	0.000000	0.000000	0.000000	22132448.076873	22132448.076873	0.000000	0.000000	0.000000	
1985-07-22 07:30	0.000000	0.000000	0.000000	19586528.956863	19586528.956863	0.000000	0.000000	0.000000	
1985-07-23 07:30	0.000000	0.000000	0.000000	17998539.901591	17998539.901591	0.000000	0.000000	0.000000	
1985-07-24 07:30	0.000000	0.000000	0.000000	16776298.457706	16776298.457706	0.000000	0.000000	0.000000	
1985-07-25 07:30	0.000000	0.000000	0.000000	15748138.728543	15748138.728543	0.000000	0.000000	0.000000	
1985-07-26 07:30	0.000000	0.000000	0.000000	14878674.291731	14878674.291731	0.000000	0.000000	0.000000	
1985-07-27 07:30	0.000000	0.000000	0.000000	14135374.353670	14135374.353670	0.000000	0.000000	0.000000	
1985-07-28 07:30	0.665275	0.000000	0.000000	13673141.677951	13673141.677951	0.000000	0.000000	0.665275	
1985-07-29 07:30	4.684906	0.000000	0.000000	16058124.604714	16058124.604714	0.000000	0.000000	4.684906	
1985-07-30 07:30	4.598868	0.000000	0.000000	24220772.124953	24220772.124953	0.000000	0.000000	4.598868	
1985-07-31 07:30	0.188549	0.000000	0.000000	25290535.527051	25290535.527051	0.000000	0.000000	0.188549	
1985-08-01 07:30	0.001791	0.000000	0.000000	22946643.744182	22946643.744182	0.000000	0.000000	0.001791	
1985-08-02 07:30	0.000000	0.000000	0.000000	20107311.333442	20107311.333442	0.000000	0.000000	0.000000	
1985-08-03 07:30	0.071972	0.000000	0.000000	17702703.327175	17702703.327175	0.000000	0.000000	0.071972	
1985-08-04 07:30	0.000000	0.000000	0.000000	15860062.582546	15860062.582546	0.000000	0.000000	0.000000	
1985-08-05 07:30	53.833113	0.000000	0.000000	662949280.286637	662949280.286637	0.000000	0.000000	53.833113	
1985-08-06 07:30	14.838093	1.252883	0.561041	468792255.586685	468792255.586685	0.000000	0.000000	16.090976	
1985-08-07 07:30	0.000000	0.000000	0.275144	227592570.664316	227592570.664316	0.000000	0.000000	0.000000	
1985-08-08 07:30	0.000000	0.000000	0.271231	101767357.439533	101767357.439533	0.000000	0.000000	0.000000	
1985-08-09 07:30	0.375971	0.000000	0.000000	49384230.381726	49384230.381726	0.000000	0.000000	0.375971	
1985-08-10 07:30	0.281108	0.000000	0.000000	28557481.388670	28557481.388670	0.000000	0.000000	0.281108	
1985-08-11 07:30	0.000000	0.000000	0.000000	19607126.482709	19607126.482709	0.000000	0.000000	0.000000	
1985-08-12 07:30	0.000000	0.000000	0.000000	15306086.325646	15306086.325646	0.000000	0.000000	0.000000	
1985-08-13 07:30	0.000000	0.000000	0.000000	13039472.933861	13039472.933861	0.000000	0.000000	0.000000	
1985-08-14 07:30	0.000000	0.000000	0.000000	11718264.148831	11718264.148831	0.000000	0.000000	0.000000	
1985-08-15 07:30	2.486871	0.000000	0.000000	11561802.586920	11561802.586920	0.000000	0.000000	2.486871	
1985-08-16 07:30	0.000000	0.000000	0.000000	11259438.245317	11259438.245317	0.000000	0.000000	0.000000	
1985-08-17 07:30	0.000000	0.000000	0.000000	10852321.539553	10852321.539553	0.000000	0.000000	0.000000	
1985-08-18 07:30	0.000000	0.000000	0.000000	10452992.733775	10452992.733775	0.000000	0.000000	0.000000	
1985-08-19 07:30	1.366250	0.000000	0.000000	10502304.691176	10502304.691176	0.000000	0.000000	1.366250	
1985-08-20 07:30	0.000000	0.000000	0.000000	10351510.044689	10351510.044689	0.000000	0.000000	0.000000	
1985-08-21 07:30	0.000000	0.000000	0.000000	10059496.436904	10059496.436904	0.000000	0.000000	0.000000	
1985-08-22 07:30	0.000000	0.000000	0.000000	9735471.376459	9735471.376459	0.000000	0.000000	0.000000	
1985-08-23 07:30	0.000000	0.000000	0.000000	9429654.383409	9429654.383409	0.000000	0.000000	0.000000	
1985-08-24 07:30	14.959360	0.000000	0.000000	34329891.354341	34329891.354341	0.000000	0.000000	14.959360	
1985-08-25 07:30	48.532317	0.211916	0.000000	628533590.976629	628533590.976629	0.000000	0.000000	48.744233	
1985-08-26 07:30	5.884132	0.688748	0.371967	355528471.287794	355528471.287794	0.000000	0.000000	6.572880	
1985-08-27 07:30	0.000000	0.000000	0.083318	165641081.862747	165641081.862747	0.000000	0.000000	0.000000	
1985-08-28 07:30	0.000000	0.000000	0.000000	79680779.348779	79680779.348779	0.000000	0.000000	0.000000	
1985-08-29 07:30	0.000000	0.000000	0.000000	44213656.337109	44213656.337109	0.000000	0.000000	0.000000	
1985-08-30 07:30	0.000000	0.000000	0.000000	28892791.546336	28892791.546336	0.000000	0.000000	0.000000	
