# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1966-04-01 00:00	13.65051396297922	65.55860916244464	2.0996390412619802E-11	0.04717253189702543	158.83299146418955
1966-05-01 00:00	15.050936226789666	114.19412273278027	1.0498195206309901E-11	0.04245527869892433	101.56195358626142
1966-06-01 00:00	15.799406660430348	168.20559253938524	5.249097603154951E-12	0.03820975082483262	41.21133627831021
1966-07-01 00:00	15.442932668826764	217.7390884159652	2.6245488015774753E-12	0.03438877574024971	11.232108014097072
1966-08-01 00:00	14.182514991311116	139.04256786269522	1.3122744007887377E-12	0.030949898165174922	11.113702003311115
1966-09-01 00:00	12.557289510138974	82.9173870177482	6.561372003943688E-13	0.027854908348132527	10.04254777182388
1966-10-01 00:00	10.972153042310678	46.46061139296824	3.280686001971844E-13	0.025069417513056816	8.615169681979989
1966-11-01 00:00	9.604174654535178	27.381289997507455	1.640343000985922E-13	0.02256247576161991	8.25507653285809
1966-12-01 00:00	8.957607286548047	14.375772289610605	8.20171500492961E-14	0.020306228185392308	21.988637243247485
1967-01-01 00:00	9.33255896071047	17.38947490094446	4.100857502464805E-14	0.01827560536682027	21.851607947832523
1967-02-01 00:00	10.507190826128427	19.985578121230915	2.0504287512324026E-14	0.01644804483012184	20.91684228624898
1967-03-01 00:00	11.991759950871064	48.4835501231274	1.0252143756162013E-14	0.014803240347101454	19.29664725361863
1967-04-01 00:00	13.65051396297922	81.50872464064769	5.1260718780810065E-15	0.013322916312387209	69.86792461297095
1967-05-01 00:00	15.050936226789666	108.15379944240435	2.5630359390405032E-15	0.011990624681146438	78.4694501705666
1967-06-01 00:00	15.799406660430348	168.01254007622722	1.2815179695202516E-15	0.01079156221303077	52.78915141579735
1967-07-01 00:00	15.442932668826764	173.1976023647665	6.407589847601258E-16	0.00971240599172718	30.8296724796661
1967-08-01 00:00	14.182514991311116	143.14613636493968	3.203794923800629E-16	0.008741165392554207	16.111770511051795
1967-09-01 00:00	12.557289510138974	81.65768021057339	1.6018974619003145E-16	0.007867048853298655	63.034534300478406
1967-10-01 00:00	10.972153042310678	49.850293986444	8.009487309501573E-17	0.007080343967968727	98.10490221403441
1967-11-01 00:00	9.604174654535178	22.638458222918047	4.004743654750786E-17	0.006372309571171823	96.34467510632219
1967-12-01 00:00	8.957607286548047	15.242689730905822	2.002371827375393E-17	0.005735078614054625	127.80976047541637
1968-01-01 00:00	9.33255896071047	15.36739093617791	1.0011859136876966E-17	0.0051615707526491555	177.86148273923845
1968-02-01 00:00	10.507190826128427	18.72445993591259	5.005929568438483E-18	0.004645413677384236	188.82680020332586
1968-03-01 00:00	11.991759950871064	39.947665697018245	2.5029647842192414E-18	3.3361838329404088	200.0
1968-04-01 00:00	13.65051396297922	67.10711212775036	1.2514823921096207E-18	4.371876666871333	200.0
1968-05-01 00:00	15.050936226789666	106.83731486345809	6.257411960548104E-19	10.37338031383839	200.0
1968-06-01 00:00	15.799406660430348	165.2702361339331	3.128705980274052E-19	9.336042282454553	135.76531686606688
1968-07-01 00:00	15.442932668826764	180.57561188593576	1.564352990137026E-19	8.402438054209098	66.92396401217472
1968-08-01 00:00	14.182514991311116	156.0189404880086	7.82176495068513E-20	7.562194248788187	44.49296423389363
1968-09-01 00:00	12.557289510138974	85.1687749772808	3.910882475342565E-20	6.805974823909368	43.36415337643605
1968-10-01 00:00	10.972153042310678	50.735670613602004	1.9554412376712824E-20	6.125377341518432	53.36270516283405
1968-11-01 00:00	9.604174654535178	21.713496049356877	9.777206188356412E-21	5.512839607366589	152.01699211347716
1968-12-01 00:00	8.957607286548047	14.17363927241929	4.888603094178206E-21	4.96155564662993	187.90957984105785
